"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","Group"
-0.0736148695937526,-0.168734619324717,-0.128629372063535,-0.0127805919948464,-0.208073531965962,-0.111071509676643,-0.133400989921441,0.0613405878250016,0.0806636074719383,-0.0583268680425162,0.0198835350865934,"О"
0.00972592756394597,-0.244569149284276,-0.19056996748791,0.553356867528611,-0.063580099009597,-0.160942421911331,0.120151406882299,0.00677730261552147,-0.0571701693507125,-0.00298481210881191,0.0226892725834134,"О"
-0.249850947948331,-0.305885890328925,0.23393532830641,0.192156445299269,-0.0523341545355462,-0.0619844918501436,-0.0205846250855846,-0.00859959616859115,-0.0428097967836107,-0.0381258876222901,0.0589802003448916,"О"
-0.203889009633297,-0.0578206032261799,-0.0919314713715854,0.142687433974818,-0.170377103473788,0.0453972683894429,0.0389639335646871,-0.0906635675739813,-0.105559823664319,0.050309284792754,-0.0140039530995878,"О"
-0.105171693943039,0.343397043436254,-0.102338128179065,0.0509815187182665,0.0637071884132096,0.150499294733673,-0.0514554856466071,-0.0116503900949396,-0.031857791235697,0.0202610641620019,-0.00138672318224041,"Х"
0.00430019889743747,0.35128290486067,-0.0210474820615008,0.178949051942726,0.0709138047852574,0.129281827803923,-0.0495264491063801,0.00406870701464632,-0.026771570134353,0.0194285822962364,0.00190881994075419,"Х"
-0.416536211890913,-0.0714415475592663,0.044520337414199,-0.108062599709748,-0.0139123794131867,0.0873869268489057,-0.0359234314896571,-0.0506756097338695,0.0642951335655998,-0.00286710334442723,0.00429697201244569,"Х"
0.438224713169007,0.218766713842511,0.237437843785331,0.115458985364328,0.244325270387302,0.0764357770736593,-0.0337516501001972,0.111010634033656,-0.0114797111463908,0.0032555469821036,0.00620686748631355,"Х"
-0.108541782651793,0.418690701931719,-0.0370911896624375,0.0390884130316034,-0.0974161251732491,0.0568812756637942,0.0767231004849777,0.104926109083592,0.0228451673565635,0.0137980314960627,0.0264161004783868,"Х"
-0.521291665146671,0.0141951756039688,0.0684092768591706,-0.0250646728643388,0.0938099844017868,0.00487121142364845,0.077483183804215,0.0340279677547317,0.00938000351323005,0.0102587067983371,0.00193645200533832,"Х"
-0.826966846321298,-0.0378846917072429,0.252292658355659,-0.0687964304714819,0.000531747282918829,0.0438481058587424,0.141128806917417,-0.031560511235485,0.0171939117850166,0.0241227805320511,0.00408948907452156,"Х"
-0.0663635878793334,0.0711577517220383,0.323222751007009,-0.0883736938293714,-0.260696287082487,0.25829175347481,0.166157793379699,-0.0592824711156121,-0.0047666814676269,-0.0135987765697244,-0.00999465034402044,"Х"
0.00730404303624163,-0.0199721784060205,0.0505113762760371,-0.206312403746793,-0.316912069590045,0.128915368014591,0.0592287037675495,-0.134752848766244,-0.0218502607500996,0.0211052733446968,0.0179467318909968,"Х"
-0.746224135955878,0.186977286123642,0.10736217449106,-0.0253968323983723,-0.015560719071664,0.0330943661731462,0.0471358012731797,0.0443061944958783,0.0212048970479525,-0.00745435120480639,-0.000139481672480957,"Х"
-0.0558629194996606,-0.0736056674557871,0.285572727109301,-0.0122145969984224,0.00349468448200273,-0.132461038197818,0.00838123967201101,0.0101926590571342,0.0219999638922534,-0.0122775862845353,0.0104250854661221,"Х"
